user_id,height_cm,weight_kg,sex,wrist_height_cm,axilla_height_cm,ideal_overall_cm,ideal_grip_cm,wrist_estimated,axilla_estimated
U02297,171.2,78.4,M,83.1,128.7,123.7,83.1,False,False
U03362,171.2,79.2,M,81.3,127.5,122.5,81.3,False,False
U04762,171.2,79.1,F,82.0,131.4,126.4,82.0,False,False
U00344,171.2,81.8,M,86.3,131.3,126.3,86.3,False,False
U02990,171.2,88.7,M,83.0,128.8,123.8,83.0,False,False
U00690,171.2,77.6,M,80.5,127.2,122.2,80.5,False,False
U04362,171.2,76.5,F,84.0,129.7,124.7,84.0,False,False
U02204,171.2,82.2,M,81.1,132.1,127.1,81.1,False,False
U05372,171.2,58.0,F,83.0,130.6,125.6,83.0,False,False
U03613,171.2,105.5,M,81.8,128.9,123.9,81.8,False,False
U02899,171.2,54.9,M,80.2,130.3,125.3,80.2,False,False
U03745,171.2,71.9,M,79.0,127.9,122.9,79.0,False,False
U01086,171.2,90.2,M,82.2,128.6,123.6,82.2,False,False
U00889,171.2,88.7,M,83.9,129.0,124.0,83.9,False,False
U02586,171.3,75.5,M,82.6,129.1,124.1,82.6,False,False
U04266,171.3,71.6,F,82.8,131.4,126.4,82.8,False,False
U00968,171.3,86.1,M,87.2,130.9,125.9,87.2,False,False
U02943,171.3,60.8,M,78.3,129.6,124.6,78.3,False,False
U01478,171.3,86.7,M,82.4,129.8,124.8,82.4,False,False
U01205,171.3,71.7,M,80.2,130.4,125.4,80.2,False,False
U02230,171.3,70.5,M,84.2,129.2,124.2,84.2,False,False
U05594,171.3,74.3,F,80.5,128.6,123.6,80.5,False,False
U03687,171.3,84.0,M,83.8,129.3,124.3,83.8,False,False
U00480,171.3,83.0,M,83.5,129.2,124.2,83.5,False,False
U02362,171.3,93.7,M,85.1,130.7,125.7,85.1,False,False
U01515,171.3,87.8,M,83.3,130.3,125.3,83.3,False,False
U01290,171.3,81.8,M,81.5,128.4,123.4,81.5,False,False
U01868,171.3,82.8,M,82.3,128.3,123.3,82.3,False,False
U02795,171.3,77.5,M,82.1,128.3,123.3,82.1,False,False
U02353,171.3,76.4,M,79.2,130.6,125.6,79.2,False,False
U01627,171.3,76.9,M,83.9,129.5,124.5,83.9,False,False
U02713,171.3,63.0,M,80.2,129.2,124.2,80.2,False,False
U05651,171.3,75.5,F,79.4,130.3,125.3,79.4,False,False
U05644,171.3,52.0,F,85.9,132.8,127.8,85.9,False,False
U05057,171.3,63.8,F,83.3,132.2,127.2,83.3,False,False
U02826,171.3,81.6,M,81.8,126.2,121.2,81.8,False,False
U03840,171.3,73.3,M,81.7,127.8,122.8,81.7,False,False
U02716,171.3,81.1,M,79.2,130.2,125.2,79.2,False,False
U01792,171.3,76.8,M,80.2,128.0,123.0,80.2,False,False
U03341,171.4,72.0,M,84.5,130.9,125.9,84.5,False,False
U00468,171.4,85.6,M,80.0,128.0,123.0,80.0,False,False
U01989,171.4,73.7,M,82.4,130.7,125.7,82.4,False,False
U02091,171.4,100.1,M,82.9,129.0,124.0,82.9,False,False
U00729,171.4,84.6,M,84.0,130.6,125.6,84.0,False,False
U01569,171.4,108.2,M,84.7,126.6,121.6,84.7,False,False
U01935,171.4,73.4,M,83.6,130.8,125.8,83.6,False,False
U01416,171.4,65.7,M,82.0,127.9,122.9,82.0,False,False
U04023,171.4,73.1,M,80.2,128.5,123.5,80.2,False,False
U02217,171.4,63.0,M,76.5,128.5,123.5,76.5,False,False
U04613,171.4,65.0,F,82.9,130.6,125.6,82.9,False,False
U06018,171.4,69.7,F,84.0,130.0,125.0,84.0,False,False
U03431,171.4,105.4,M,82.0,131.3,126.3,82.0,False,False
U02842,171.4,71.7,M,82.4,129.8,124.8,82.4,False,False
U01746,171.4,82.1,M,83.3,129.0,124.0,83.3,False,False
U01845,171.4,90.1,M,87.4,131.8,126.8,87.4,False,False
U01132,171.4,68.9,M,81.2,130.0,125.0,81.2,False,False
U02088,171.4,82.8,M,80.1,128.2,123.2,80.1,False,False
U04921,171.4,84.9,F,86.8,132.8,127.8,86.8,False,False
U02032,171.5,71.4,M,80.7,127.2,122.2,80.7,False,False
U04506,171.5,80.9,F,82.1,130.8,125.8,82.1,False,False
U05024,171.5,85.2,F,85.1,132.0,127.0,85.1,False,False
U00834,171.5,89.5,M,83.4,131.8,126.8,83.4,False,False
U01707,171.5,99.0,M,85.2,128.5,123.5,85.2,False,False
U01353,171.5,72.7,M,82.2,127.8,122.8,82.2,False,False
U01718,171.5,69.0,M,80.5,127.8,122.8,80.5,False,False
U03479,171.5,82.0,M,84.2,127.8,122.8,84.2,False,False
U04517,171.5,84.2,F,83.0,129.0,124.0,83.0,False,False
U04454,171.5,63.2,F,81.3,132.8,127.8,81.3,False,False
U00185,171.5,70.1,M,82.8,129.6,124.6,82.8,False,False
U06013,171.5,85.5,F,85.8,130.9,125.9,85.8,False,False
U01524,171.5,66.8,M,85.5,131.0,126.0,85.5,False,False
U05320,171.5,58.6,F,82.0,132.8,127.8,82.0,False,False
U02715,171.5,76.4,M,79.9,130.5,125.5,79.9,False,False
U04462,171.5,101.7,F,84.3,132.0,127.0,84.3,False,False
U02398,171.5,72.1,M,80.9,128.1,123.1,80.9,False,False
U01436,171.5,83.8,M,79.8,129.5,124.5,79.8,False,False
U00197,171.5,67.8,M,80.9,130.2,125.2,80.9,False,False
U01502,171.5,75.8,M,81.9,130.0,125.0,81.9,False,False
U02812,171.5,68.1,M,80.1,129.0,124.0,80.1,False,False
U00807,171.5,80.9,M,80.5,128.5,123.5,80.5,False,False
U02934,171.5,93.8,M,86.0,130.3,125.3,86.0,False,False
U04688,171.5,96.7,F,85.2,131.0,126.0,85.2,False,False
U00206,171.5,110.9,M,88.0,129.9,124.9,88.0,False,False
U04299,171.5,75.5,F,81.9,132.6,127.6,81.9,False,False
U01286,171.5,96.1,M,86.0,129.6,124.6,86.0,False,False
U01611,171.5,93.7,M,82.5,129.5,124.5,82.5,False,False
U01143,171.5,90.3,M,85.3,130.5,125.5,85.3,False,False
U02623,171.5,90.6,M,85.0,129.0,124.0,85.0,False,False
U00841,171.6,93.9,M,79.7,128.7,123.7,79.7,False,False
U02461,171.6,96.5,M,86.3,129.4,124.4,86.3,False,False
U05795,171.6,76.9,F,84.0,131.5,126.5,84.0,False,False
U05099,171.6,78.5,F,86.1,131.3,126.3,86.1,False,False
U00445,171.6,70.0,M,82.8,130.2,125.2,82.8,False,False
U02618,171.6,69.5,M,84.9,130.0,125.0,84.9,False,False
U00726,171.6,74.4,M,82.0,134.4,129.4,82.0,False,False
U00614,171.6,78.3,M,81.7,128.5,123.5,81.7,False,False
U02111,171.6,85.8,M,84.9,130.2,125.2,84.9,False,False
U00212,171.6,86.9,M,83.1,128.8,123.8,83.1,False,False
U02885,171.6,86.0,M,83.0,127.5,122.5,83.0,False,False
U02516,171.6,94.6,M,85.0,129.3,124.3,85.0,False,False
U02659,171.6,83.3,M,81.6,128.9,123.9,81.6,False,False
U03008,171.6,104.4,M,84.6,128.6,123.6,84.6,False,False
U02663,171.6,76.4,M,82.7,128.6,123.6,82.7,False,False
U02315,171.6,67.2,M,80.7,129.3,124.3,80.7,False,False
U02895,171.6,88.7,M,87.8,129.8,124.8,87.8,False,False
U01731,171.6,86.0,M,79.2,128.3,123.3,79.2,False,False
U02101,171.6,69.4,M,82.6,129.1,124.1,82.6,False,False
U02089,171.6,79.8,M,80.4,128.2,123.2,80.4,False,False
U02654,171.7,68.9,M,82.8,128.1,123.1,82.8,False,False
U04675,171.7,88.2,F,79.9,129.8,124.8,79.9,False,False
U04547,171.7,66.9,F,80.2,132.1,127.1,80.2,False,False
U03057,171.7,90.7,M,85.2,129.4,124.4,85.2,False,False
U01700,171.7,111.6,M,87.5,131.3,126.3,87.5,False,False
U02657,171.7,62.0,M,80.5,129.2,124.2,80.5,False,False
U00982,171.7,70.3,M,79.9,129.9,124.9,79.9,False,False
U03734,171.7,57.4,M,81.4,131.2,126.2,81.4,False,False
U00931,171.7,89.0,M,80.9,128.9,123.9,80.9,False,False
U01249,171.7,87.0,M,84.3,130.0,125.0,84.3,False,False
U03750,171.7,66.4,M,81.6,131.0,126.0,81.6,False,False
U03882,171.7,76.8,M,82.2,128.4,123.4,82.2,False,False
U00213,171.7,68.2,M,84.9,131.0,126.0,84.9,False,False
U00898,171.7,106.4,M,84.1,127.7,122.7,84.1,False,False
U02745,171.7,69.1,M,79.0,128.8,123.8,79.0,False,False
U01655,171.7,65.1,M,80.3,128.9,123.9,80.3,False,False
U00310,171.7,84.2,M,85.2,130.8,125.8,85.2,False,False
U00384,171.7,69.9,M,84.9,128.1,123.1,84.9,False,False
U03248,171.7,78.1,M,80.8,128.4,123.4,80.8,False,False
U00836,171.7,90.4,M,86.0,129.8,124.8,86.0,False,False
U00327,171.7,77.3,M,81.0,127.9,122.9,81.0,False,False
U02248,171.7,78.1,M,84.0,131.7,126.7,84.0,False,False
U03606,171.7,96.3,M,83.3,128.6,123.6,83.3,False,False
U00523,171.7,78.4,M,81.4,130.4,125.4,81.4,False,False
U01309,171.7,83.6,M,86.2,129.3,124.3,86.2,False,False
U01977,171.7,91.9,M,83.2,128.3,123.3,83.2,False,False
U01976,171.7,98.0,M,84.6,128.8,123.8,84.6,False,False
U01214,171.7,91.9,M,81.7,128.6,123.6,81.7,False,False
U02878,171.7,105.9,M,83.9,129.2,124.2,83.9,False,False
U00669,171.7,78.5,M,84.3,128.0,123.0,84.3,False,False
U03583,171.7,76.7,M,83.8,130.3,125.3,83.8,False,False
U01447,171.7,81.7,M,82.4,130.3,125.3,82.4,False,False
U05520,171.8,65.0,F,79.3,127.5,122.5,79.3,False,False
U03113,171.8,91.3,M,81.9,127.3,122.3,81.9,False,False
U00697,171.8,94.1,M,85.7,129.3,124.3,85.7,False,False
U03572,171.8,87.0,M,86.6,128.9,123.9,86.6,False,False
U03335,171.8,94.6,M,85.2,128.5,123.5,85.2,False,False
U02658,171.8,65.1,M,84.4,130.5,125.5,84.4,False,False
U02057,171.8,86.0,M,81.7,129.1,124.1,81.7,False,False
U05917,171.8,79.5,F,86.9,131.4,126.4,86.9,False,False
U00561,171.8,86.3,M,84.1,130.3,125.3,84.1,False,False
U00357,171.8,84.0,M,82.7,128.4,123.4,82.7,False,False
U01311,171.8,84.5,M,84.3,128.2,123.2,84.3,False,False
U03056,171.8,81.8,M,83.7,129.7,124.7,83.7,False,False
U02598,171.8,95.2,M,88.8,129.1,124.1,88.8,False,False
U03998,171.8,84.9,M,83.6,127.4,122.4,83.6,False,False
U05242,171.8,69.8,F,83.3,132.3,127.3,83.3,False,False
U00214,171.8,68.0,M,81.8,129.5,124.5,81.8,False,False
U03280,171.8,72.5,M,80.1,130.1,125.1,80.1,False,False
U03883,171.8,81.9,M,84.4,129.9,124.9,84.4,False,False
U03896,171.8,87.7,M,85.7,130.5,125.5,85.7,False,False
U01479,171.8,83.4,M,81.3,127.2,122.2,81.3,False,False
U01094,171.8,93.5,M,80.3,129.1,124.1,80.3,False,False
U04951,171.8,81.0,F,83.8,132.3,127.3,83.8,False,False
U04766,171.8,75.6,F,82.7,131.2,126.2,82.7,False,False
U04081,171.8,73.1,M,83.7,131.4,126.4,83.7,False,False
U03763,171.8,93.2,M,85.9,129.1,124.1,85.9,False,False
U00087,171.8,77.8,M,82.8,130.5,125.5,82.8,False,False
U03025,171.8,84.5,M,80.5,130.9,125.9,80.5,False,False
U03135,171.8,82.5,M,86.6,130.9,125.9,86.6,False,False
U05125,171.8,65.1,F,85.5,132.3,127.3,85.5,False,False
U04292,171.8,71.9,F,84.7,132.6,127.6,84.7,False,False
U05874,171.8,83.4,F,82.7,130.3,125.3,82.7,False,False
U00190,171.8,67.7,M,78.6,128.4,123.4,78.6,False,False
U00443,171.8,65.7,M,81.4,129.7,124.7,81.4,False,False
U02385,171.8,87.8,M,81.8,132.3,127.3,81.8,False,False
U05029,171.8,80.8,F,84.0,131.2,126.2,84.0,False,False
U04074,171.8,84.8,M,81.8,126.5,121.5,81.8,False,False
U05550,171.9,68.8,F,86.7,131.4,126.4,86.7,False,False
U04163,171.9,86.7,F,82.8,130.5,125.5,82.8,False,False
U03952,171.9,96.9,M,85.1,129.7,124.7,85.1,False,False
U03120,171.9,89.8,M,82.8,128.8,123.8,82.8,False,False
U03390,171.9,60.6,M,82.6,132.5,127.5,82.6,False,False
U06063,171.9,76.8,F,82.5,130.4,125.4,82.5,False,False
U03436,171.9,75.7,M,82.8,133.0,128.0,82.8,False,False
U04298,171.9,75.2,F,80.6,129.0,124.0,80.6,False,False
U03592,171.9,77.9,M,83.9,134.3,129.3,83.9,False,False
U03034,171.9,86.9,M,83.9,131.5,126.5,83.9,False,False
U02005,171.9,80.9,M,84.9,131.0,126.0,84.9,False,False
U00477,171.9,77.8,M,83.3,129.1,124.1,83.3,False,False
U02074,171.9,86.7,M,84.5,131.9,126.9,84.5,False,False
U00533,171.9,91.2,M,81.5,125.8,120.8,81.5,False,False
U00717,171.9,59.6,M,83.0,129.9,124.9,83.0,False,False
U01474,171.9,89.2,M,82.7,129.9,124.9,82.7,False,False
U02380,171.9,85.8,M,85.5,132.5,127.5,85.5,False,False
U01230,171.9,84.0,M,86.0,132.0,127.0,86.0,False,False
U02656,171.9,86.2,M,86.3,130.8,125.8,86.3,False,False
U01341,171.9,85.0,M,85.0,133.7,128.7,85.0,False,False
U02720,172.0,93.5,M,78.7,128.7,123.7,78.7,False,False
U01825,172.0,68.2,M,83.5,129.5,124.5,83.5,False,False
U05992,172.0,71.7,F,86.2,132.9,127.9,86.2,False,False
U00278,172.0,81.9,M,82.3,129.8,124.8,82.3,False,False
U03112,172.0,85.8,M,84.5,131.3,126.3,84.5,False,False
U02502,172.0,78.8,M,81.3,129.7,124.7,81.3,False,False
U03365,172.0,88.0,M,84.5,132.3,127.3,84.5,False,False
U03791,172.0,73.0,M,79.6,129.4,124.4,79.6,False,False
U05040,172.0,64.4,F,85.9,131.3,126.3,85.9,False,False
U00498,172.0,70.8,M,81.9,131.0,126.0,81.9,False,False
U02282,172.0,81.0,M,79.6,129.4,124.4,79.6,False,False
U03858,172.0,80.5,M,83.6,129.3,124.3,83.6,False,False
U01852,172.0,70.4,M,82.1,128.7,123.7,82.1,False,False
U02342,172.0,81.9,M,78.7,126.4,121.4,78.7,False,False
U05153,172.0,71.6,F,82.9,131.7,126.7,82.9,False,False
U05044,172.0,63.0,F,82.5,131.3,126.3,82.5,False,False
U00204,172.0,87.0,M,81.6,132.4,127.4,81.6,False,False
U01439,172.0,70.5,M,79.6,127.9,122.9,79.6,False,False
U01108,172.0,79.9,M,83.9,132.1,127.1,83.9,False,False
U02110,172.0,64.6,M,85.0,130.8,125.8,85.0,False,False
U04915,172.0,65.0,F,82.0,130.1,125.1,82.0,False,False
U01526,172.0,80.4,M,87.7,129.7,124.7,87.7,False,False
U04131,172.0,65.7,F,81.9,131.3,126.3,81.9,False,False
U04133,172.0,69.6,F,83.0,130.6,125.6,83.0,False,False
U04134,172.0,119.6,F,85.3,129.5,124.5,85.3,False,False
U02757,172.0,76.1,M,84.2,130.9,125.9,84.2,False,False
U00006,172.0,80.2,M,80.2,129.3,124.3,80.2,False,False
U02477,172.0,74.1,M,83.5,130.7,125.7,83.5,False,False
U01522,172.0,93.3,M,85.7,129.2,124.2,85.7,False,False
U02538,172.1,111.2,M,85.5,129.8,124.8,85.5,False,False
U02337,172.1,80.1,M,81.8,131.3,126.3,81.8,False,False
U02210,172.1,70.8,M,84.2,133.8,128.8,84.2,False,False
U01053,172.1,65.0,M,78.3,130.9,125.9,78.3,False,False
U02331,172.1,76.1,M,83.2,133.6,128.6,83.2,False,False
U01363,172.1,91.5,M,81.6,126.9,121.9,81.6,False,False
U05037,172.1,102.8,F,88.7,134.3,129.3,88.7,False,False
U02541,172.1,78.1,M,83.0,129.0,124.0,83.0,False,False
U03701,172.1,84.9,M,81.6,128.9,123.9,81.6,False,False
U01951,172.1,84.6,M,81.5,131.0,126.0,81.5,False,False
U01664,172.1,70.4,M,79.3,129.8,124.8,79.3,False,False
U04047,172.1,72.4,M,83.1,130.0,125.0,83.1,False,False
U06056,172.1,57.7,F,82.4,134.5,129.5,82.4,False,False
U01715,172.1,63.4,M,84.5,131.5,126.5,84.5,False,False
U00526,172.1,80.4,M,83.8,129.6,124.6,83.8,False,False
U03313,172.1,80.6,M,81.3,131.0,126.0,81.3,False,False
U00154,172.1,95.1,M,85.7,128.3,123.3,85.7,False,False
U05058,172.1,79.9,F,81.5,133.2,128.2,81.5,False,False
U02525,172.1,82.3,M,81.9,128.7,123.7,81.9,False,False
U00165,172.1,90.0,M,83.8,128.2,123.2,83.8,False,False
U01838,172.1,87.5,M,81.6,129.7,124.7,81.6,False,False
U03868,172.1,101.1,M,85.4,130.7,125.7,85.4,False,False
U04021,172.1,83.1,M,80.6,128.0,123.0,80.6,False,False
U03181,172.1,82.2,M,84.7,126.9,121.9,84.7,False,False
U00377,172.1,73.6,M,83.7,131.5,126.5,83.7,False,False
U01248,172.1,101.9,M,84.3,128.2,123.2,84.3,False,False
U00804,172.1,78.8,M,87.7,132.4,127.4,87.7,False,False
U02127,172.1,95.7,M,81.3,129.7,124.7,81.3,False,False
U02705,172.2,76.4,M,81.7,130.2,125.2,81.7,False,False
U01272,172.2,97.4,M,84.4,132.3,127.3,84.4,False,False
U03446,172.2,77.8,M,82.3,130.0,125.0,82.3,False,False
U00814,172.2,95.8,M,80.9,129.4,124.4,80.9,False,False
U00606,172.2,80.8,M,83.5,129.4,124.4,83.5,False,False
U00564,172.2,62.5,M,83.4,129.7,124.7,83.4,False,False
U02001,172.2,84.2,M,83.6,130.4,125.4,83.6,False,False
U01974,172.2,76.8,M,81.4,131.3,126.3,81.4,False,False
U01846,172.2,83.2,M,83.6,129.8,124.8,83.6,False,False
U00651,172.2,93.0,M,83.1,131.2,126.2,83.1,False,False
U03421,172.2,88.0,M,84.2,129.2,124.2,84.2,False,False
U02487,172.2,80.8,M,79.6,131.4,126.4,79.6,False,False
U01155,172.2,73.5,M,83.0,130.4,125.4,83.0,False,False
U03469,172.2,82.4,M,83.3,132.4,127.4,83.3,False,False
U02767,172.2,88.5,M,86.1,129.0,124.0,86.1,False,False
U03530,172.2,83.7,M,83.8,130.4,125.4,83.8,False,False
U03939,172.2,76.0,M,84.3,130.4,125.4,84.3,False,False
U03529,172.2,99.1,M,85.7,130.3,125.3,85.7,False,False
U04423,172.2,81.2,F,83.1,130.8,125.8,83.1,False,False
U03072,172.2,80.3,M,82.5,129.2,124.2,82.5,False,False
U00356,172.2,86.9,M,80.4,129.1,124.1,80.4,False,False
U00696,172.2,73.8,M,80.2,131.0,126.0,80.2,False,False
U03686,172.2,66.7,M,82.3,129.1,124.1,82.3,False,False
U00636,172.2,92.1,M,84.4,130.0,125.0,84.4,False,False
U03029,172.2,75.0,M,85.1,129.7,124.7,85.1,False,False
U01367,172.2,96.6,M,85.0,132.3,127.3,85.0,False,False
U03966,172.2,96.9,M,83.5,129.5,124.5,83.5,False,False
U00531,172.2,97.2,M,82.9,133.0,128.0,82.9,False,False
U05492,172.2,69.5,F,84.5,131.3,126.3,84.5,False,False
U02537,172.3,78.7,M,83.0,129.8,124.8,83.0,False,False
U02952,172.3,82.9,M,80.3,131.3,126.3,80.3,False,False
U01675,172.3,82.1,M,83.7,128.1,123.1,83.7,False,False
U00601,172.3,100.9,M,83.7,130.9,125.9,83.7,False,False
U04570,172.3,68.9,F,85.7,131.6,126.6,85.7,False,False
U04354,172.3,72.2,F,87.0,130.1,125.1,87.0,False,False
U01422,172.3,80.4,M,81.8,133.7,128.7,81.8,False,False
U00314,172.3,88.6,M,82.7,129.7,124.7,82.7,False,False
U00718,172.3,89.9,M,80.9,130.6,125.6,80.9,False,False
U02761,172.3,69.7,M,80.1,126.7,121.7,80.1,False,False
U03873,172.3,65.5,M,82.2,129.2,124.2,82.2,False,False
U01349,172.3,78.9,M,83.0,131.1,126.1,83.0,False,False
U01985,172.3,75.2,M,82.7,131.2,126.2,82.7,False,False
U02160,172.3,71.3,M,81.6,129.2,124.2,81.6,False,False
U00085,172.3,82.3,M,84.4,130.8,125.8,84.4,False,False
U01685,172.3,88.1,M,83.5,129.9,124.9,83.5,False,False
U03628,172.3,69.3,M,80.3,129.5,124.5,80.3,False,False
U02464,172.3,97.4,M,85.4,130.9,125.9,85.4,False,False
U00521,172.3,73.6,M,81.6,130.2,125.2,81.6,False,False
U00082,172.3,74.8,M,79.3,130.1,125.1,79.3,False,False
U00460,172.3,90.4,M,82.9,129.0,124.0,82.9,False,False
U00938,172.3,87.7,M,81.8,130.7,125.7,81.8,False,False
U04115,172.3,72.8,F,84.0,131.1,126.1,84.0,False,False
U02376,172.3,77.7,M,84.6,132.1,127.1,84.6,False,False
U02955,172.4,77.2,M,81.8,128.5,123.5,81.8,False,False
U02266,172.4,87.0,M,85.0,129.2,124.2,85.0,False,False
U00174,172.4,70.7,M,83.4,130.4,125.4,83.4,False,False
U00183,172.4,75.5,M,79.6,130.2,125.2,79.6,False,False
U03526,172.4,104.6,M,86.8,129.9,124.9,86.8,False,False
U01111,172.4,65.8,M,84.9,130.8,125.8,84.9,False,False
U04862,172.4,78.5,F,86.4,132.4,127.4,86.4,False,False
U01297,172.4,84.5,M,81.1,130.2,125.2,81.1,False,False
U01992,172.4,66.2,M,82.3,128.7,123.7,82.3,False,False
U01220,172.4,65.8,M,84.7,131.2,126.2,84.7,False,False
U04507,172.4,78.8,F,83.9,132.8,127.8,83.9,False,False
U02855,172.4,66.1,M,84.6,131.2,126.2,84.6,False,False
U00848,172.4,88.5,M,85.2,129.3,124.3,85.2,False,False
U03693,172.4,88.3,M,85.9,133.0,128.0,85.9,False,False
U02940,172.4,62.1,M,79.3,127.6,122.6,79.3,False,False
U03893,172.4,86.2,M,84.6,128.8,123.8,84.6,False,False
U04838,172.4,70.1,F,82.5,131.1,126.1,82.5,False,False
U04049,172.4,83.8,M,81.6,132.1,127.1,81.6,False,False
U05897,172.4,88.4,F,82.4,134.3,129.3,82.4,False,False
U00980,172.4,67.8,M,81.6,129.7,124.7,81.6,False,False
U03981,172.4,82.1,M,78.5,124.9,119.9,78.5,False,False
U00714,172.4,81.6,M,83.6,131.4,126.4,83.6,False,False
U01154,172.4,87.1,M,82.7,128.8,123.8,82.7,False,False
U01856,172.5,85.1,M,82.9,129.2,124.2,82.9,False,False
U00500,172.5,83.6,M,84.5,129.5,124.5,84.5,False,False
U01646,172.5,80.3,M,84.2,131.5,126.5,84.2,False,False
U03315,172.5,66.8,M,82.2,129.3,124.3,82.2,False,False
U03540,172.5,84.7,M,88.0,130.1,125.1,88.0,False,False
U01044,172.5,88.9,M,84.3,130.5,125.5,84.3,False,False
U00299,172.5,71.5,M,80.9,131.9,126.9,80.9,False,False
U02495,172.5,77.1,M,80.0,130.5,125.5,80.0,False,False
U00519,172.5,91.0,M,81.5,129.1,124.1,81.5,False,False
U03648,172.5,68.8,M,80.5,131.0,126.0,80.5,False,False
U04552,172.5,69.5,F,87.8,132.7,127.7,87.8,False,False
U02298,172.5,61.5,M,81.9,132.0,127.0,81.9,False,False
U01346,172.5,84.7,M,82.3,129.6,124.6,82.3,False,False
U03829,172.5,87.2,M,79.4,129.7,124.7,79.4,False,False
U02163,172.5,76.6,M,78.8,129.9,124.9,78.8,False,False
U01332,172.5,82.2,M,82.7,131.7,126.7,82.7,False,False
U02653,172.5,76.2,M,82.7,131.1,126.1,82.7,False,False
U01605,172.5,83.4,M,83.8,131.4,126.4,83.8,False,False
U02329,172.5,98.6,M,81.8,131.1,126.1,81.8,False,False
U01699,172.5,73.5,M,83.0,128.8,123.8,83.0,False,False
U00585,172.5,80.8,M,81.4,132.8,127.8,81.4,False,False
U01014,172.5,102.9,M,84.5,130.6,125.6,84.5,False,False
U02883,172.5,94.1,M,86.4,130.1,125.1,86.4,False,False
U01893,172.5,94.5,M,81.6,128.9,123.9,81.6,False,False
U04656,172.5,86.4,F,82.0,131.8,126.8,82.0,False,False
U00765,172.5,84.6,M,84.7,130.5,125.5,84.7,False,False
U00579,172.5,101.9,M,83.3,128.3,123.3,83.3,False,False
U02367,172.5,92.9,M,85.9,129.3,124.3,85.9,False,False
U03722,172.5,66.0,M,84.3,132.0,127.0,84.3,False,False
U03282,172.6,78.6,M,82.3,130.1,125.1,82.3,False,False
U00123,172.6,69.9,M,81.2,129.2,124.2,81.2,False,False
U03287,172.6,80.9,M,84.3,131.7,126.7,84.3,False,False
U03254,172.6,72.1,M,81.5,130.3,125.3,81.5,False,False
U03955,172.6,69.4,M,85.0,129.1,124.1,85.0,False,False
U00897,172.6,71.3,M,83.6,132.6,127.6,83.6,False,False
U03108,172.6,91.7,M,85.2,133.0,128.0,85.2,False,False
U02568,172.6,76.6,M,79.8,131.4,126.4,79.8,False,False
U00358,172.6,83.4,M,81.5,131.4,126.4,81.5,False,False
U02675,172.6,99.8,M,85.5,130.4,125.4,85.5,False,False
U00211,172.6,81.8,M,76.1,128.9,123.9,76.1,False,False
U04059,172.6,64.2,M,81.5,131.3,126.3,81.5,False,False
U01572,172.6,66.1,M,82.2,130.1,125.1,82.2,False,False
U01573,172.6,72.8,M,78.7,129.0,124.0,78.7,False,False
U00074,172.6,76.8,M,81.7,128.4,123.4,81.7,False,False
U02071,172.6,62.1,M,81.8,130.4,125.4,81.8,False,False
U03380,172.6,83.4,M,87.6,131.4,126.4,87.6,False,False
U05156,172.6,68.6,F,86.4,132.9,127.9,86.4,False,False
U03371,172.6,81.3,M,82.1,129.9,124.9,82.1,False,False
U03239,172.6,92.4,M,82.1,128.4,123.4,82.1,False,False
U03346,172.6,71.0,M,82.8,131.7,126.7,82.8,False,False
U03055,172.6,73.3,M,84.7,128.9,123.9,84.7,False,False
U03864,172.6,91.2,M,83.9,130.4,125.4,83.9,False,False
U00476,172.7,73.2,M,80.8,128.5,123.5,80.8,False,False
U03587,172.7,78.1,M,84.7,129.8,124.8,84.7,False,False
U01509,172.7,84.6,M,84.6,129.2,124.2,84.6,False,False
U03922,172.7,68.7,M,83.6,132.0,127.0,83.6,False,False
U03433,172.7,75.3,M,82.7,130.0,125.0,82.7,False,False
U03295,172.7,80.0,M,84.7,131.0,126.0,84.7,False,False
U02848,172.7,81.4,M,80.3,128.9,123.9,80.3,False,False
U02610,172.7,87.7,M,82.2,129.8,124.8,82.2,False,False
U00326,172.7,80.1,M,81.0,127.4,122.4,81.0,False,False
U01998,172.7,112.2,M,86.0,129.8,124.8,86.0,False,False
U04558,172.7,68.9,F,86.5,131.3,126.3,86.5,False,False
U03396,172.7,67.3,M,81.6,131.8,126.8,81.6,False,False
U01652,172.7,63.0,M,86.2,131.9,126.9,86.2,False,False
U00463,172.7,62.8,M,79.7,129.4,124.4,79.7,False,False
U00732,172.7,85.4,M,82.8,130.2,125.2,82.8,False,False
U02643,172.7,79.5,M,81.9,131.6,126.6,81.9,False,False
U01040,172.7,88.4,M,83.5,130.6,125.6,83.5,False,False
U00944,172.7,85.7,M,79.6,128.7,123.7,79.6,False,False
U04585,172.7,84.7,F,86.5,133.6,128.6,86.5,False,False
U02098,172.7,111.9,M,85.1,132.0,127.0,85.1,False,False
U02260,172.7,79.1,M,81.4,130.4,125.4,81.4,False,False
U02336,172.7,87.5,M,82.9,129.5,124.5,82.9,False,False
U01945,172.7,80.2,M,86.3,130.8,125.8,86.3,False,False
U02253,172.7,99.2,M,83.8,131.5,126.5,83.8,False,False
U00785,172.7,90.3,M,81.8,130.1,125.1,81.8,False,False
U01082,172.8,82.3,M,81.7,128.6,123.6,81.7,False,False
U01665,172.8,65.3,M,83.6,129.4,124.4,83.6,False,False
U01468,172.8,90.9,M,85.5,130.6,125.6,85.5,False,False
